"URL","Status Code"
"https://www.latimes.com/world-nation/story/2020-09-22/covid-19-malaysia-gloves-forced-labor","200"
"https://www.latimes.com/wildfires-map/","200"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/embedLarge/","200"
"https://www.latimes.com/people/arit-john","200"
"https://www.latimes.com/business/real-estate","200"
"https://www.latimes.com/politics/story/2020-09-26/with-amy-barrett-conservatives-get-the-supreme-court-champion-theyve-been-seeking","200"
"https://www.latimes.com/business/story/2020-09-22/disneyland-urges-reopening-suggests-covid-measures","200"
"https://www.latimes.com/sports/highschool/story/2020-09-14/jon-mack-coaches-hueneme-coronavirus-high-school-football","200"
"https://www.latimes.com/politics/story/2020-09-16/how-to-vote-in-los-angeles-election-2020","200"
"https://www.latimes.com/world-nation/story/2020-09-20/wildfires-hurricanes-disrupt-final-weeks-of-2020-census","200"
"https://www.latimes.com/espanol/california/articulo/2020-09-28/lo-que-debe-saber-antes-de-viajar-a-centro-america-y-mexico-en-medio-de-la-pandemia","200"
"https://www.latimes.com/entertainment-arts/tv/story/2020-09-28/sorry-no-prince-harry-and-meghan-arent-doing-a-netflix-reality-show","200"
"https://www.latimes.com/world-nation/story/2020-08-05/biden-on-cognitive-test-why-the-hell-would-i-take-a-test","200"
"https://www.latimes.com/california/story/2020-09-28/federal-judge-orders-postal-service","200"
"https://www.latimes.com/entertainment-arts/music/story/2020-09-28/tyler-the-creator-vote-polls","200"
"https://www.latimes.com/business/real-estate/story/2020-09-28/pierce-brosnan-seeks-100-million-for-dramatic-malibu-compound","200"
"https://www.latimes.com/world-nation/story/2020-09-28/us-official-2020-census-to-end-oct-5-despite-court-order","200"
"https://www.latimes.com/california/story/2020-09-28/woman-crushed-to-death-by-tractor-on-oceanside-harbor-beach","200"
"https://www.latimes.com/about/marketing/los-angeles-times-for-students-and-educators","200"
"https://www.latimes.com/environment","200"
"https://www.latimes.com/homeless-housing","200"
"https://www.latimes.com/california/story/2020-08-27/downtown-la-survive-covid-19-pandemic","200"
"https://www.latimes.com/politics/story/2020-09-28/polls-2020-biden-and-trump-meet-for-first-debate-as-they-battle-for-midwest-states","200"
"https://www.latimes.com/opinion/story/2020-09-28/cancer-screening-down-covid-pandemic","200"
"https://www.latimes.com/entertainment-arts/story/2020-09-28/la-comic-con-in-person-convention-coronavirus-december","200"
"https://www.latimes.com/topic/education","200"
"https://www.latimes.com/science","200"
"https://www.latimes.com/politics/story/2020-09-25/trump-biden-florida-coronavirus-pandemic-election","200"
"https://www.latimes.com/nation/ct-test-trump-cognitive-doc-20180116-htmlstory.html","200"
"https://www.latimes.com/politics/zumyx5rz71e-123","200"
"https://www.latimes.com/world-nation/story/2020-09-27/social-media-and-covid-shaming-fighting-a-toxic-combination","200"
"https://www.latimes.com/espanol/opinion/articulo/2020-09-28/la-juez-de-circuito-cimentaria-una-mayoria-conservadora","200"
"https://www.latimes.com/entertainment-arts/business/story/2020-09-28/investors-entertainment-pandemic-film-financing","200"
"https://www.latimes.com/california/story/2020-09-22/riverside-county-proposes-plan-dumping-states-plan-to-reopen-sooner","200"
"https://www.latimes.com/entertainment-arts/story/2020-09-28/covid-19-i-miss-my-commute","200"
"https://www.latimes.com/about/free-coronavirus-coverage","200"
"https://www.latimes.com/index.rss","200"
"https://www.latimes.com/world-nation/story/2020-09-28/5-takeaways-new-york-times-report-trump-tax-returns","200"
"https://www.latimes.com/politics/story/2020-09-27/gop-senators-vow-swift-confirmation-for-supreme-court-seat","200"
"https://www.latimes.com/california/story/2020-09-24/recent-rise-in-covid-19-cases-threatens-to-slow-l-a-reopening-mayor-says","200"
"https://www.latimes.com/politics/story/2020-09-28/trump-biden-first-presidential-debate-what-to-expect","200"
"https://www.latimes.com/politics/story/2020-09-04/trump-and-russia-echo-each-other-in-presidential-race","200"
"https://www.latimes.com/california/story/2020-09-22/homeless-people-hotels-project-roomkey-phasing-out","200"
"https://www.latimes.com/food/story/2020-09-28/our-favorite-gas-station-bakery-gave-us-the-best-oatmeal-raisin-cookie-formula","200"
